320
112
65
61
51
22
18
17
15
10
10
9
9
8
8
7
8
6
5
5
5
4
3
3
4
3
3
3
3
2
3
2
2
3
3
2
3
2
2
2
2
2
2
1
1
1
1
1
2
1
1
1
1
1
1
1
2
1
2
1
1
