nodes,corr
25,0.20623763488330674
21,0.5119646695851618
25,0.5358700838608519
30,0.8306062669078829
21,0.15197784312789447
23,0.661641878508119
29,0.4975937177385471
32,0.6279733427959988
27,0.6728249582089945
23,0.48347813678658125
44,0.861122853761304
26,0.7692516681150079
21,0.6066568642764654
21,0.65679427511496
44,0.4758653022094504
50,0.5667365633385876
22,0.8507236285698168
41,0.6273697711727192
39,0.48489010920928655
23,0.6742373551740581
37,0.312453316057147
37,0.6793714625947486
